,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
TCGA-G9-6351-11A-01R-1965-07,-0.24864674,0.076189466,-0.13360685,0.37423125,0.028355766,-0.6175761,-0.19447093,-0.11735301,-0.22080886,0.072003275,0.121146515,0.2682256,-0.14598493,0.3249016,-0.12420948,-0.18422236,0.033464342,-0.14809778,-0.20437078,-0.1650358,0.18883483,0.25354698,0.10073155,0.34351596,-0.17288189,-0.010561558,0.26768172,0.5324323,0.009017716,0.13302405,0.096165955,-0.33689305,0.33833236,0.32053202,-0.19940338,-0.2704515,-0.2893509,-0.34256825,-0.23995516,0.01884638,0.24577832,-0.27788246,0.19322972,-0.34147495,0.30825236,-0.16387102,-0.1491924,0.12715289,-0.21353215,-0.21651635
TCGA-G9-6356-11A-01R-1789-07,-0.076646075,0.04916646,-0.26528597,0.34199563,-0.009164879,-0.50983816,-0.15614423,0.03534913,-0.23193403,0.27789235,-0.16386989,0.078326695,-0.16560979,0.24250764,-0.18789561,-0.030802436,-0.0012343238,-0.22741984,-0.09214115,-0.25521684,0.14509888,0.25544715,0.38404837,0.45752132,-0.17835566,0.029771991,0.18774164,0.31523886,0.14262582,0.031617116,0.117872946,-0.051820956,0.28837124,0.1675601,-0.19878148,-0.26601788,-0.3204498,-0.3702964,-0.09034319,-0.15906245,0.24613869,-0.23701958,0.14951986,-0.28267735,0.28440946,-0.24410403,-0.00015412255,0.12939152,-0.10142501,-0.3313422
TCGA-G9-6362-11A-01R-1789-07,-0.11560261,0.029506672,-0.21644457,0.3291509,-0.07207639,-0.4994096,-0.124425665,-0.14113249,-0.022343924,0.122463815,0.1361523,0.15308301,-0.1287116,0.26786375,-0.080399126,-0.14196278,0.030568883,-0.2633242,-0.10071801,-0.20999138,0.19630593,0.28524527,0.14822629,0.2122701,-0.19679883,0.009936402,0.22506382,0.43680474,0.086738646,0.12580705,0.1353849,-0.30785853,0.30167827,0.3007516,-0.23553392,-0.28403535,-0.23706886,-0.25546366,-0.12892449,0.10290488,0.26616856,-0.29224703,0.18376032,-0.2862989,0.24836126,-0.08741271,-0.14824402,0.11748372,-0.13248533,-0.13475487
TCGA-G9-6363-11A-01R-1789-07,-0.120694526,-0.04222834,-0.18711388,0.33114812,-0.023901546,-0.59231055,-0.2151644,-0.08615567,-0.30113104,0.1102706,0.009818675,0.16622075,-0.19300605,0.21868463,-0.10928592,-0.20374511,-0.029082436,-0.2030947,-0.03280769,-0.18361706,0.23108368,0.20922501,0.14501707,0.2637529,-0.19173783,0.015481615,0.22808954,0.35750252,0.094373345,0.057927523,0.10945131,-0.2192674,0.3030964,0.2772734,-0.17194673,-0.22736332,-0.26770842,-0.31196812,-0.19768359,-0.034464356,0.23616779,-0.20351861,0.14347956,-0.30310735,0.27128577,-0.1566164,-0.13085365,0.10952727,-0.12312024,-0.29659024
TCGA-G9-6365-11A-01R-1789-07,-0.15023926,0.024870709,-0.24525623,0.340369,-0.042742994,-0.59392804,-0.23660465,-0.027373273,-0.26792645,0.22156441,-0.037094746,0.22071545,-0.11565376,0.28914353,-0.15479279,-0.06725649,0.038466286,-0.17465606,-0.23780353,-0.26301038,0.14796329,0.25954878,0.26883146,0.4401318,-0.14268132,0.0014400864,0.19929732,0.4513828,0.029281242,0.110450864,0.05469117,-0.19339944,0.2910683,0.21590985,-0.15197724,-0.19482993,-0.36940083,-0.36545148,-0.18399046,-0.12045793,0.24862674,-0.24247967,0.10216157,-0.31616178,0.34261405,-0.22243625,-0.043365642,0.14833544,-0.16708104,-0.3487137
TCGA-G9-6384-11A-01R-1858-07,-0.2306708,0.038384195,-0.09343641,0.3939399,0.030251388,-0.64744437,-0.2486983,-0.14973044,-0.24408855,0.08409309,0.024870135,0.29411858,-0.17103238,0.3380025,-0.03453656,-0.24388887,0.0033050282,-0.17591622,-0.20562623,-0.151604,0.11940254,0.26694778,0.030919923,0.31944576,-0.19180058,-0.01998189,0.24539551,0.421757,0.005456516,0.12369559,0.09790058,-0.30882928,0.2839663,0.3295328,-0.15837033,-0.25972557,-0.2704709,-0.29222968,-0.20938814,-0.031159341,0.2764915,-0.32682383,0.19003053,-0.3504523,0.27082902,-0.16989356,-0.15032184,0.1573936,-0.19928573,-0.09248284
TCGA-G9-6496-11A-01R-1789-07,-0.1743071,-0.01749614,-0.08753457,0.34434372,-0.022273095,-0.6317504,-0.24780254,-0.05332852,-0.3664201,0.091153555,0.15551242,0.2522956,-0.13596377,0.36016455,-0.11863111,-0.17793947,-0.023269108,-0.15973012,-0.28373188,-0.18700536,0.19636022,0.20467797,0.043483526,0.27401492,-0.15603575,-0.028095907,0.21699446,0.51907146,-0.013316817,0.17517588,0.0067657377,-0.16321959,0.27473798,0.24691021,-0.15215586,-0.23319903,-0.3300103,-0.29710165,-0.23471874,-0.10747871,0.1923658,-0.24943428,0.15880369,-0.29153585,0.3928427,-0.23724951,-0.16544446,0.161342,-0.21152247,-0.24907137
TCGA-G9-6499-11A-02R-1965-07,-0.07254558,-0.07727066,-0.14820981,0.33310443,-0.0446838,-0.55476296,-0.19502524,-0.021519702,-0.24163124,0.056185894,0.047890063,0.10201557,-0.20125905,0.31467485,-0.08978529,-0.17850114,-0.039142217,-0.21123819,-0.10988065,-0.20101088,0.19367842,0.2158729,0.083893225,0.1854146,-0.17135318,0.0014988597,0.24800487,0.40124092,0.11986643,0.053610884,0.07316672,-0.25041565,0.3299511,0.26380968,-0.19475833,-0.2832098,-0.2726725,-0.33458897,-0.13659847,0.016208282,0.23401695,-0.22562249,0.16332257,-0.3146588,0.27004686,-0.20521587,-0.10945239,0.10416656,-0.079614736,-0.20001084
TCGA-HC-7211-11A-01R-2118-07,0.059085365,0.0645038,-0.15519316,0.20626587,-0.16073963,-0.29971102,-0.14254008,-0.05570434,-0.04166384,0.16076158,-0.1111505,0.17505418,-0.09467004,0.13839774,-0.20855178,-0.050410535,0.0056477846,-0.2020012,-0.17364627,-0.249414,0.18643141,0.23885685,0.0037993002,0.31703463,-0.20110556,-0.043966576,0.22149612,0.3938339,0.10627482,0.04836049,0.16894528,-0.25295314,0.2716109,0.2746541,-0.1294901,-0.26903504,-0.32212502,-0.3160533,-0.15150584,-0.0049144877,0.28428075,-0.19501147,0.1912502,-0.2361562,0.13166843,0.08226732,-0.11772339,0.20262307,-0.1594855,-0.11962646
TCGA-HC-7737-11A-02R-2118-07,0.04804138,-0.023229912,-0.14992456,0.27936,-0.08967153,-0.2827396,-0.21781422,-0.12238738,-0.23353207,0.14335959,-0.1335497,0.17040771,-0.15239337,0.18939878,-0.10855635,-0.0640677,-0.016217565,-0.1509172,-0.06947133,-0.18852492,0.15313827,0.23282881,-0.10986115,0.2398789,-0.20102605,-0.085082226,0.2285078,0.2720321,0.08809324,-0.040489417,0.13070929,-0.27184698,0.20552151,0.23377328,-0.1683383,-0.24951687,-0.2884188,-0.27705622,-0.25126517,0.02949469,0.21556818,-0.2279623,0.18396921,-0.21821283,0.07974685,0.09309904,-0.17213425,0.17466985,-0.16598502,-0.18079749
TCGA-HC-7738-11A-01R-2118-07,0.050744228,0.0025690866,-0.07427664,0.292811,-0.12528157,-0.30802077,-0.23902254,-0.18420833,-0.20132281,0.11441696,-0.0522175,0.27574366,-0.18080339,0.22646864,-0.024464896,-0.12245353,-0.010377595,-0.17311628,-0.17331284,-0.18798256,0.13365963,0.26181358,-0.12834194,0.2053593,-0.20613047,-0.06791756,0.19298382,0.36161438,0.058448892,0.009367978,0.13890673,-0.38612068,0.24006858,0.3017815,-0.12177109,-0.2346764,-0.3058699,-0.24939929,-0.2016677,0.079155564,0.23457924,-0.23754375,0.184316,-0.1781788,0.122764856,0.035009827,-0.14184983,0.14156964,-0.16212864,-0.10873569
TCGA-HC-7740-11A-01R-2118-07,0.10960752,-0.0016539275,-0.17789735,0.2465029,-0.12386691,-0.2606732,-0.21495947,-0.1561977,-0.12737897,0.20453465,-0.13768765,0.23717014,-0.10646064,0.14227052,-0.019554034,-0.03991184,-0.011788536,-0.15100157,-0.18538825,-0.24236399,0.15797473,0.18879262,-0.088290416,0.25127044,-0.16586435,-0.08873418,0.22933762,0.33906695,0.07939107,-0.025516639,0.15712585,-0.27999488,0.29566893,0.21010065,-0.099398576,-0.23935087,-0.28015265,-0.23265319,-0.24471828,-0.0149110975,0.22669034,-0.17628498,0.14060104,-0.18467812,0.09669332,0.10807943,-0.14694105,0.16317049,-0.11258318,-0.22630033
TCGA-HC-7742-11A-01R-2118-07,-0.15661755,0.031711858,-0.15094092,0.35598716,0.0445303,-0.6504929,-0.19149627,-0.19201232,-0.2911072,0.10369086,-0.025417058,0.23243074,-0.17928317,0.2267039,-0.06525849,-0.24346875,0.058758613,-0.18506594,-0.024235705,-0.18991658,0.110748366,0.23433249,0.04988793,0.37605122,-0.2384355,0.004208243,0.23144051,0.43342343,0.05885943,0.0045900615,0.1321377,-0.25194943,0.28396744,0.28468928,-0.19189149,-0.2635688,-0.23547481,-0.29263487,-0.20826912,0.004509766,0.2594735,-0.24602802,0.18918264,-0.35392082,0.29565006,-0.16237605,-0.10800966,0.08868645,-0.12266379,-0.24338269
TCGA-HC-7745-11A-01R-2118-07,-0.028109476,-0.06630609,-0.030485336,0.2860517,-0.07312793,-0.35388294,-0.22711067,-0.12968102,-0.22736904,0.09753152,-0.035243243,0.32171518,-0.13310991,0.2314574,-0.02089256,-0.15675664,-0.02543374,-0.11351448,-0.20164798,-0.20528473,0.1504511,0.23334625,-0.21691625,0.1961107,-0.124115355,-0.1440223,0.22423077,0.34496874,0.047100086,-0.030516943,0.12631853,-0.33110592,0.25795025,0.25337717,-0.10918839,-0.25674957,-0.31517202,-0.2159412,-0.2850302,0.040093243,0.25578475,-0.23561372,0.21213941,-0.24235655,0.14298846,-0.03926075,-0.1839121,0.12619552,-0.22940157,-0.076960385
TCGA-HC-7747-11A-01R-2118-07,0.03710721,0.015471219,-0.1639099,0.20931685,-0.16265035,-0.3217286,-0.18282217,-0.11402016,-0.13352329,0.12125494,-0.109724894,0.177384,-0.15906206,0.17133851,-0.0858081,-0.11970548,0.004076795,-0.1811884,-0.14730388,-0.24236792,0.17046636,0.1722547,-0.07456752,0.25313473,-0.16910565,-0.102086216,0.27899417,0.37043074,0.048749108,-0.0021955739,0.16544881,-0.33425152,0.287267,0.32488558,-0.15059055,-0.27518824,-0.27719125,-0.28153303,-0.25382808,0.039719574,0.24568544,-0.21290833,0.19825394,-0.23334962,0.07588317,0.07425093,-0.13924439,0.19799422,-0.13943505,-0.12887764
TCGA-HC-7752-11A-01R-2118-07,-0.18660614,-0.07566237,-0.06735806,0.36377087,0.011525947,-0.485779,-0.2106948,-0.02903381,-0.31736284,0.04770918,0.1359029,0.27732828,-0.14703055,0.30675247,0.037625194,-0.23931162,-0.05365129,-0.16297534,-0.2823113,-0.19982056,0.22550324,0.23919089,-0.021773508,0.22858116,-0.120795116,-0.041150004,0.17083406,0.46472043,0.045901127,0.12975083,0.035915025,-0.17574364,0.27115545,0.24406773,-0.12496011,-0.17611335,-0.2721513,-0.36236453,-0.25133473,-0.1900397,0.18002355,-0.17382398,0.1339667,-0.32089517,0.32905382,-0.30224866,-0.08063445,0.18129809,-0.24057588,-0.2607153
TCGA-HC-7819-11A-01R-2118-07,-0.19554642,0.055348486,-0.25963908,0.40279517,0.106471956,-0.6312832,-0.2069474,-0.17796247,-0.30338356,0.13231175,-0.05185892,0.28997946,-0.18945655,0.24152449,-0.011744844,-0.23846805,0.09070396,-0.24685954,-0.0919932,-0.22625859,0.07722533,0.26265517,0.08278532,0.44578233,-0.19246313,0.047841456,0.22498259,0.434191,0.025151031,-0.021566296,0.16737527,-0.39676717,0.32160574,0.27374434,-0.17866066,-0.24033464,-0.22558182,-0.38112003,-0.23200253,-0.03411165,0.28247595,-0.2447497,0.12082816,-0.3408489,0.27713743,-0.15685675,-0.06604056,0.071250714,-0.11128094,-0.24386525
TCGA-HC-8258-11A-01R-2263-07,0.05308627,0.0062496755,-0.25370097,0.230319,-0.12775548,-0.28058845,-0.18791603,-0.09314586,-0.06255914,0.15491258,-0.18225116,0.14436299,-0.115785725,0.13462245,-0.122963525,-0.0062413155,-0.049852673,-0.20799592,-0.14643468,-0.24797754,0.17598914,0.24480517,0.05044375,0.34143007,-0.1599642,-0.07417105,0.21259795,0.356877,0.10618501,0.022819381,0.124592766,-0.20025565,0.2753769,0.24853073,-0.15380293,-0.26735762,-0.31309804,-0.2788804,-0.20971082,-0.006049611,0.30459478,-0.20897414,0.19709466,-0.2298729,0.024481988,0.10457677,-0.07689362,0.1576461,-0.16537017,-0.18121289
TCGA-HC-8259-11A-01R-2263-07,-0.22495043,-0.014017035,-0.2138987,0.35079712,-0.02862373,-0.5623526,-0.20823258,-0.19475111,-0.24652869,0.103905186,0.058549497,0.26625666,-0.1543469,0.32245803,0.028998375,-0.21372545,0.0092355395,-0.22231002,-0.2872804,-0.2039574,0.1367877,0.24579325,0.025385607,0.27339798,-0.18377492,0.03419025,0.19749051,0.42415646,0.03816095,0.112965606,0.12241739,-0.32223782,0.30684143,0.246808,-0.17096974,-0.25235125,-0.27198368,-0.32446966,-0.18814805,-0.060636207,0.2134021,-0.3012647,0.1277881,-0.3444849,0.29258305,-0.13229385,-0.07687673,0.106050715,-0.1409948,-0.21608786
TCGA-HC-8260-11A-01R-2263-07,-0.18172438,0.077177316,-0.18157923,0.39922366,0.0003296651,-0.62868476,-0.19195333,-0.18141961,-0.25575545,0.16554093,0.020353978,0.3378045,-0.12718137,0.26345405,-0.055440363,-0.18439661,0.083331496,-0.2111082,-0.24016993,-0.21818577,0.13614213,0.27783814,0.10685493,0.4847542,-0.20499383,0.05738552,0.20792429,0.4604389,0.0042772694,0.04999665,0.1242624,-0.339749,0.3022479,0.27159935,-0.17329013,-0.25482014,-0.22893934,-0.37087545,-0.20461816,-0.03641135,0.26724285,-0.26746795,0.15442772,-0.33350495,0.28184044,-0.1362577,-0.08295675,0.12606275,-0.13534927,-0.24053144
TCGA-HC-8262-11A-01R-2263-07,0.009961599,-0.07113719,-0.17599492,0.3467955,0.023518445,-0.45641756,-0.28253144,-0.05841283,-0.38443628,0.23499447,-0.1480574,0.15654977,-0.19065061,0.18510635,-0.07973672,-0.1564098,-0.025085965,-0.14992814,0.04656654,-0.21846324,0.08312281,0.22814833,0.14464518,0.35794744,-0.15962611,-0.07987928,0.23066485,0.2834216,0.11322532,-0.06671199,0.15163612,-0.175216,0.22927432,0.18261862,-0.18782859,-0.24718429,-0.25998297,-0.25339586,-0.057067476,-0.12867549,0.24780566,-0.2449263,0.093524806,-0.28319237,0.25855976,-0.26551905,0.011884884,0.089347556,-0.103501655,-0.23419918
TCGA-J4-A83J-11A-11R-A36G-07,-0.08948049,-0.03979865,-0.14232714,0.28390703,0.05358692,-0.4477828,-0.2691415,-0.10370557,-0.41996062,0.21737535,0.0008538714,0.4041474,-0.10931324,0.23655978,0.03586865,-0.20250145,-0.042924196,-0.090030566,-0.20929436,-0.2243835,0.15406115,0.23114792,0.068180226,0.35253632,-0.12194361,-0.0445961,0.14601688,0.34925783,0.007185179,0.00625583,0.04689021,-0.07432865,0.18849574,0.21476924,-0.06997812,-0.15835734,-0.29011127,-0.30197963,-0.23804171,-0.24119642,0.22123499,-0.20249015,0.0872529,-0.25245965,0.4184794,-0.323099,-0.06601679,0.15750588,-0.18057571,-0.34197208
TCGA-FU-A3EO-11A-13R-A213-07,-0.025717713,-0.16407856,0.076385364,0.23348941,-0.2730576,-0.1137971,-0.19478768,-0.08727337,-0.0011669291,0.045125112,0.24285208,0.22265474,-0.115858704,0.29752755,0.25232807,-0.18477732,-0.21445118,-0.18065768,-0.48881462,-0.17775773,0.21245332,0.336305,-0.24151847,-0.13193372,-0.2597872,-0.18163167,0.2684296,0.3561353,0.20101263,0.10008799,0.04625555,-0.38742372,0.28277376,0.32808998,-0.1818724,-0.24970615,-0.2089122,-0.12255862,-0.16313718,0.26217443,0.20734558,-0.2782799,0.2555101,-0.15717226,0.09352942,-0.14674917,-0.13674378,0.16504288,-0.17489545,0.09848722
TCGA-HM-A3JJ-11A-12R-A21T-07,0.058121286,-0.26900786,0.22088218,0.205404,-0.25620872,-0.04989656,-0.2265938,-0.042243846,-0.028000722,-0.0013495017,0.2810219,0.22717305,-0.16134143,0.30891243,0.34575114,-0.31965753,-0.29368636,-0.17842026,-0.3581132,-0.058114633,0.14639936,0.30712494,-0.38660142,-0.32570773,-0.2526041,-0.16448145,0.24894212,0.338753,0.16888222,0.025880188,0.057409983,-0.3547614,0.27153563,0.310691,-0.1965746,-0.24539626,-0.15794335,-0.11973999,-0.07920238,0.21482317,0.25026843,-0.28862014,0.30017817,-0.15434214,0.116401516,-0.24602489,-0.06695476,0.1683664,-0.24238256,0.2124318
TCGA-MY-A5BF-11A-11R-A26T-07,-0.039344605,-0.24588884,0.049104936,0.22134273,-0.22978857,-0.13475682,-0.20030087,0.112693086,-0.21922372,0.05636188,0.1929856,0.032208957,-0.15771121,0.31067085,0.03557638,-0.11392227,-0.2727485,-0.12741452,-0.31867632,-0.07552064,0.26366943,0.25011498,-0.07039143,-0.19240166,-0.16403086,-0.19567685,0.17130066,0.31084117,0.1146591,0.20024209,-0.051680245,0.20083414,0.15220971,0.22413369,-0.17670839,-0.21402478,-0.28952375,-0.18322673,-0.10807982,-0.1899956,0.18756492,-0.18480788,0.21998544,-0.23229605,0.2824712,-0.28510034,-0.080632284,0.23528875,-0.2479858,-0.074010596
TCGA-H6-8124-11A-01R-2404-07,0.17892398,-0.3056313,-0.054305412,0.16802111,-0.008150025,0.13907836,-0.08291218,-0.095539756,-0.1676071,0.13893048,-0.014094718,0.22804001,-0.13405176,0.09917045,0.21305893,-0.20504744,-0.1380079,-0.17572053,0.057558477,-0.1322723,0.13293657,0.17384475,-0.16739073,-0.19009358,-0.12659207,-0.17175065,0.13289607,0.13014282,0.2120109,-0.14632984,0.06309071,0.2587187,0.20078568,0.13425696,-0.13654812,-0.17357145,-0.16587335,-0.09765963,-0.19554071,-0.2062888,0.14351921,-0.13008992,0.15209137,-0.1919976,0.18881936,-0.1264508,-0.1432852,0.016338477,-0.0864028,-0.26478007
TCGA-H6-A45N-11A-12R-A26U-07,0.27838305,-0.17007829,-0.008552456,0.07100657,-0.07732915,0.36858264,0.0024053573,-0.07644929,0.1104675,0.15126088,0.15252396,0.16678941,-0.10703683,0.034156922,0.41841605,-0.24476533,-0.22814572,-0.16513285,-0.05400506,-0.10041237,0.28988197,0.22058217,-0.013290418,-0.16521886,-0.16306104,-0.22074194,0.152174,0.17419107,0.28344333,-0.058676288,0.07651116,0.12886555,0.1866831,0.18688242,-0.19873719,-0.15098356,-0.108593576,-0.1751471,0.081997395,-0.22506945,0.19184093,-0.075102694,0.1576541,-0.08039271,0.2812767,-0.35821053,0.06705483,0.013304717,-0.13286464,-0.18487312
TCGA-HV-A5A3-11A-11R-A26U-07,0.135489,-0.2455467,-0.07037701,0.14937536,-0.074037716,0.12743561,-0.020835534,-0.018759537,-0.09566827,0.0968154,-0.03186905,0.13512702,-0.045236304,0.06832148,0.08316909,-0.16630282,-0.1754845,-0.13416946,0.0021475258,-0.1794172,0.2554067,0.18574625,0.022649735,-0.06968437,-0.122718446,-0.21891512,0.13905796,0.19782734,0.17422996,-0.041084837,0.030912511,0.3468729,0.1441191,0.18986209,-0.16197295,-0.14245087,-0.179651,-0.1372144,-0.22536416,-0.25172162,0.20250186,-0.1431372,0.12101853,-0.19164334,0.24851339,-0.1510334,-0.1336666,0.06963991,-0.17308415,-0.2822993
TCGA-YB-A89D-11A-11R-A36G-07,0.14905968,-0.38917977,0.06263086,0.0983483,-0.070660666,0.17417958,-0.09414736,0.057473686,-0.20466042,0.110645056,0.07528689,0.114005275,-0.09405292,0.10251409,0.056297027,-0.30920348,-0.21800517,-0.06890465,0.034577057,-0.117450185,0.1895757,0.16669758,-0.094437055,-0.28766564,-0.070786364,-0.23579347,0.17755105,0.1486353,0.1397131,-0.0206256,0.0057366793,0.4211203,0.15249762,0.16137914,-0.15484779,-0.11923224,-0.25142363,-0.0416879,-0.1653162,-0.27105424,0.12151408,-0.095164105,0.1841722,-0.21971992,0.33952734,-0.38204893,-0.1305314,0.17438084,-0.19575356,-0.21680059
TCGA-A7-A0CE-11A-21R-A089-07,0.114985354,-0.36428413,-0.12949784,0.14380965,-0.054189473,0.0918356,-0.2723271,0.18434146,-0.45956805,0.22625002,-0.26601735,0.04485212,-0.101410426,0.0075767096,0.27614748,-0.14915328,-0.2428902,-0.11109247,-0.42431074,-0.15955123,0.18885885,0.26779315,0.012421785,-0.25393584,-0.11260647,-0.26392016,0.1392246,0.19090962,0.15043193,-0.0073033837,0.011410856,0.073855124,0.17284784,0.24457878,-0.10163785,-0.12539758,-0.2112788,-0.31023243,-0.041758683,0.285709,0.21752235,-0.20923302,0.041631024,-0.19399476,0.32346788,-0.15582205,0.15145616,0.28555968,0.19109978,-0.5735562
TCGA-A7-A0CH-11A-32R-A089-07,0.08325053,-0.3792279,0.03138251,0.11135521,-0.15643573,0.19183359,-0.23898174,0.11984648,-0.37189913,0.11533726,-0.09865063,0.06104658,-0.08555732,0.07238351,0.26268616,-0.27756688,-0.2822657,-0.022638438,-0.43314573,-0.10876827,0.13164334,0.25607598,-0.07732128,-0.4131641,-0.15522169,-0.32471454,0.1777375,0.1840545,0.1894352,0.016166974,0.034506503,0.07760427,0.16534655,0.23664027,-0.14814866,-0.12538022,-0.1877347,-0.2541025,0.048006848,0.2875983,0.20018536,-0.25758812,0.1559243,-0.122980975,0.25537777,-0.24944226,0.19077833,0.35416391,0.056972276,-0.38163725
TCGA-A7-A0D9-11A-53R-A089-07,0.21189938,-0.37859628,0.2607239,0.20613267,-0.33250895,0.31456867,-0.21818562,-0.08395298,-0.06271493,-0.022280652,0.10903125,0.023620218,-0.16070376,0.20299038,0.43644315,-0.40234414,-0.36714712,-0.07034095,-0.23629794,-0.021143163,-0.14935006,0.32632458,-0.3838062,-0.6421184,-0.30637312,-0.24455443,0.2957435,0.079985864,0.23590274,-0.07348013,0.24902631,-0.24671185,0.2216097,0.2727822,-0.27484548,-0.2123135,0.021570569,-0.0952997,0.21832329,0.46283108,0.22390172,-0.3492648,0.33517244,-0.090324536,0.085933946,-0.1742536,0.2302514,0.29228956,-0.0931771,0.2029153
TCGA-A7-A0DB-11A-33R-A089-07,0.22808303,-0.38546446,0.27303123,0.13911818,-0.3244514,0.32735342,-0.23825459,-0.060401514,-0.016281864,-0.069606975,0.1368267,-0.025383422,-0.14853814,0.22490716,0.4037405,-0.42911014,-0.363453,-0.0926661,-0.15655057,-0.024100194,-0.0773569,0.30696192,-0.3914776,-0.61239976,-0.30454546,-0.19446799,0.33666888,0.09081173,0.27076873,-0.068764836,0.2009988,-0.19230573,0.28797862,0.2499541,-0.2376246,-0.20620514,-0.0001699085,-0.10623067,0.1981515,0.36121297,0.17879866,-0.27495593,0.30615687,-0.12464658,0.07005344,-0.26303858,0.18550521,0.2455362,-0.06887469,0.12720752
TCGA-A7-A13E-11A-61R-A12P-07,0.16263902,-0.4491547,0.14372475,0.16202424,-0.23373556,0.28870887,-0.27574447,-0.06492157,-0.3208059,0.014014413,-0.061406232,0.06168031,-0.16059332,0.046873033,0.4153789,-0.37362927,-0.29640558,-0.052195136,-0.25490016,-0.06803081,-0.06172807,0.2744254,-0.38024747,-0.57467955,-0.21520238,-0.25606006,0.2289566,0.08545372,0.21525657,-0.110292904,0.1516798,-0.16318464,0.21708272,0.2563623,-0.1878202,-0.16176528,0.012672753,-0.17151208,0.08096165,0.53499484,0.21086457,-0.334481,0.23618037,-0.14024027,0.15587121,-0.0964439,0.2018589,0.27571034,0.069751985,-0.15378313
TCGA-A7-A13F-11A-42R-A12P-07,0.20225604,-0.42590785,0.06812075,0.1440446,-0.16183653,0.24284218,-0.24205121,0.043776505,-0.39219743,0.15537533,-0.14065264,0.1389837,-0.09219949,0.008457052,0.3740359,-0.27273837,-0.2566122,-0.059908923,-0.35339534,-0.14886753,0.008960737,0.25456092,-0.22949785,-0.43215302,-0.20330784,-0.28106812,0.21762028,0.103133395,0.22133449,-0.15836273,0.123589315,-0.14536226,0.19639304,0.26866192,-0.17257161,-0.1764992,-0.089525975,-0.21125737,0.07996678,0.534685,0.1975398,-0.3032302,0.14951618,-0.109548956,0.20177688,-0.13243215,0.19539471,0.30287147,0.14951536,-0.32435986
TCGA-A7-A13G-11A-51R-A13Q-07,0.18081558,-0.27531204,0.23191456,0.14244004,-0.32437727,0.3456121,-0.21129803,-0.20506161,0.049693566,-0.051842853,0.11227801,0.11468694,-0.18503578,0.140617,0.47850475,-0.37765393,-0.35285613,-0.12147,-0.3079084,-0.085440435,-0.21093717,0.32072654,-0.45530885,-0.6331523,-0.36254266,-0.20843625,0.33750796,0.14684789,0.27680492,-0.10802508,0.30148542,-0.4354477,0.26202732,0.33593234,-0.259673,-0.21863054,0.11374648,-0.059851658,0.24917226,0.6341034,0.2318046,-0.41269386,0.34696233,-0.088798836,0.053010665,-0.05204613,0.17608511,0.17389032,-0.13586263,0.2308617
TCGA-AC-A23H-11A-12R-A157-07,0.20764051,-0.43974882,-0.085081615,0.17959055,-0.117393084,0.12290595,-0.32765126,-0.11315257,-0.47450805,0.17140868,-0.21226224,-0.035827585,-0.14232469,0.039831307,0.45963827,-0.23723502,-0.18676144,-0.12190627,-0.232493,-0.04879217,0.01096591,0.27357697,-0.23922892,-0.42628187,-0.15363957,-0.20285928,0.22243568,0.045756273,0.22620152,-0.19839159,0.16459593,-0.24642365,0.21564028,0.27409908,-0.20868443,-0.17874244,-0.07316154,-0.25487372,0.047068376,0.5925109,0.20582925,-0.23598826,0.11758264,-0.112108596,0.17345072,-0.07368147,0.12537622,0.1788485,0.22263472,-0.42990032
TCGA-AC-A2FB-11A-13R-A17B-07,0.1845326,-0.45485318,0.031924333,0.15915002,-0.108320884,0.1592813,-0.2851687,0.059008002,-0.46591973,0.15893076,-0.17210796,0.06795455,-0.116773196,0.05463317,0.43326548,-0.28964207,-0.26476577,-0.047793195,-0.34665206,-0.0712865,0.108484,0.296475,-0.1987724,-0.47376862,-0.15318209,-0.24059126,0.20934638,0.105564006,0.22248465,-0.07775392,0.087089,-0.06843799,0.1904565,0.23055989,-0.15515198,-0.16565518,-0.11622773,-0.27198035,-0.0057214475,0.4188829,0.17698312,-0.23090746,0.11549713,-0.12867929,0.22490023,-0.152075,0.14285782,0.28830302,0.17539245,-0.430752
TCGA-AC-A2FF-11A-13R-A17B-07,0.1699897,-0.40334997,-0.13650982,0.142551,-0.0035627875,0.12778589,-0.24494779,0.05704008,-0.50893426,0.24135554,-0.27312294,0.12788095,-0.11526156,-0.041236572,0.35482034,-0.2444909,-0.13809985,-0.15845312,-0.13270427,-0.13384421,0.1703841,0.23678286,-0.02373524,-0.20370346,-0.11757005,-0.25719607,0.15183398,0.08542308,0.14567202,-0.19933222,0.10185371,-0.030758204,0.18949357,0.21389069,-0.13359255,-0.18128417,-0.15148315,-0.287351,0.005795676,0.30686197,0.2102325,-0.14794293,0.03694184,-0.17964566,0.31246156,-0.14910413,0.10873447,0.16769165,0.24288839,-0.6011494
